search_string,predict_under_code,line_no,similarity,filepath
"// this is the last period, but it is only partially visible // so check that the label will fit before displaying it...","Rectangle2D bb = TextUtilities.getTextBounds(label, g2,",885,0.6666666666666666,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/source/org/jfree/chart/axis/PeriodAxis.java
"// TBLRC // 00010 - right item only","container.clear();",143,0.8571428571428571,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/tests/org/jfree/chart/block/BorderArrangementTest.java
"// check that there is some data to display...","if (DatasetUtilities.isEmptyOrNull(this.dataset)) {",397,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/source/org/jfree/chart/plot/MultiplePiePlot.java
"// FIXED / FIXED","RectangleConstraint c9 = new RectangleConstraint(",129,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/tests/org/jfree/chart/block/RectangleConstraintTest.java
"// CASE 1 : Comparing to another TimeSeriesDataItem object // -------------------------------------------------------","// --- Constants ---",73,0.30158730158730157,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/source/org/jfree/chart/PolarChartPanel.java
"// TBLRC // 10111","None",None,None,None
"//only 1 power of 10 value, it's > 0 and its resulting // tick value will be larger than lower bound of data //decrement to generate more ticks","--iBegCount;       //decrement to generate more ticks",759,0.5408805031446541,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/source/org/jfree/chart/axis/LogarithmicAxis.java
"// draw the block without collecting entities","super.draw(g2, area, null);",222,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/source/org/jfree/chart/title/LegendItemBlockContainer.java
"// try case where right item is shorter than center item","container.clear();",159,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/tests/org/jfree/chart/block/BorderArrangementTest.java
"// initialize ChartPanel-specific tool tip delays with // values the from ToolTipManager.sharedInstance()","ToolTipManager ttm = ToolTipManager.sharedInstance();",749,0.676056338028169,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/source/org/jfree/chart/ChartPanel.java
"// should be 2 items","dataset.addSeries(createSeriesB());",208,0.4507042253521127,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/tests/org/jfree/data/xy/TableXYDatasetTest.java
"// if the incoming state is null, no information will be passed // back to the caller - but we create a temporary state to record // the plot area, since that is used later by the axes","state = new PlotRenderingInfo(null);",3493,0.5226130653266332,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/source/org/jfree/chart/plot/CategoryPlot.java
"// TBLRC // 00011 - right and center items","container.clear();",151,0.8852459016393442,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/tests/org/jfree/chart/block/BorderArrangementTest.java
"// check if this addition will exceed the maximum item count...","if (getItemCount() > this.maximumItemCount) {",709,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/source/org/jfree/data/time/TimeSeries.java
"// try case where left item is shorter than center item","container.clear();",186,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/tests/org/jfree/chart/block/BorderArrangementTest.java
"// here we check that the average marker will in fact be // visible before drawing it...","if ((xxMean > (dataArea.getMinX() - aRadius))",723,0.7692307692307693,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/source/org/jfree/chart/renderer/category/BoxAndWhiskerRenderer.java
"// TBLRC // 10110 - top, left and right","container.clear();",347,0.8727272727272727,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/tests/org/jfree/chart/block/BorderArrangementTest.java
"// check a series with one item","d.addSeries("S2", new double[][] {{0.0}, {9.9}});",70,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/tests/org/jfree/chart/renderer/RendererUtilitiesTest.java
"// if we've been panning, we need to reset now that the mouse is  // released...","if (this.panLast != null) {",1996,0.8869565217391304,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/source/org/jfree/chart/ChartPanel.java
"// TBLRC // 00110 - left and right items","container.clear();",197,0.8771929824561403,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/tests/org/jfree/chart/block/BorderArrangementTest.java
"// add an entity for the item...","if (entities != null) {",386,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/source/org/jfree/chart/renderer/category/StackedAreaRenderer.java
"// otherwise look up the generator table","CategoryItemLabelGenerator generator = this.itemLabelGeneratorMap.get(",318,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/source/org/jfree/chart/renderer/category/AbstractCategoryItemRenderer.java
"// TBLRC // 00111 - left, right and center items","container.clear();",206,0.9014084507042254,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/tests/org/jfree/chart/block/BorderArrangementTest.java
"// try an array containing a single Number and a null","Number[] values = new Number[] {new Double(1.0)};",89,0.8974358974358975,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/tests/org/jfree/data/statistics/StatisticsTest.java
"// CASE 1 : Comparing to another Minute object // -------------------------------------------","// --- Constants ---",73,0.37254901960784315,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/source/org/jfree/chart/PolarChartPanel.java
"// TBLRC // 11100","None",None,None,None
"// TBLRC // 11001","None",None,None,None
"// add a value that isn't in the xRange","s1.add(new Integer(1), "ABC");",139,0.5238095238095238,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/tests/org/jfree/data/ComparableObjectSeriesTest.java
"// TBLRC // 11111 - all","container.clear();",440,0.7586206896551724,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/tests/org/jfree/chart/block/BorderArrangementTest.java
"// a Collection containing a NaN will return Double.NaN for the result","values.add(new Double(Double.NaN));",169,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/tests/org/jfree/data/statistics/StatisticsTest.java
"// TBLRC // 11110","None",None,None,None
"// special case - if the underlying rectangle uses ints we // need to create one that uses doubles","r = new Rectangle2D.Double(r.getX(), r.getY(), r.getWidth(),",667,0.75,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/source/org/jfree/chart/fx/FXGraphics2D.java
"// create dataset 1...","TimeSeries series1 = new TimeSeries("Series 1");",166,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/experimental/org/jfree/experimental/chart/demo/CombinedXYPlotDemo1.java
"// set up popup menu...","this.popup = null;",734,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/source/org/jfree/chart/ChartPanel.java
"// no need to create entity if we can't save it anyways...","}",1148,0.9306930693069307,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/source/org/jfree/chart/axis/Axis.java
"// erase the zoom rectangle","Graphics2D g2 = (Graphics2D) getGraphics();",2062,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/source/org/jfree/chart/ChartPanel.java
"// secondary DatasetDomainAxisMap...","plot1.mapDatasetToDomainAxis(11, 11);",185,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/tests/org/jfree/chart/plot/XYPlotTest.java
"// test a series with 1 item","series.add(new Year(2004), 1.0);",811,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/tests/org/jfree/data/time/TimeSeriesTest.java
"// if the initial averaging period is to be excluded, then // calculate the lowest x-value to have an average calculated...","// calculate the index of the",123,0.6357615894039735,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/source/org/jfree/data/time/MovingAverage.java
"// TBLRC // 11010 - top, bottom and right","container.clear();",387,0.8813559322033898,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/tests/org/jfree/chart/block/BorderArrangementTest.java
"// TBLRC // 01100","None",None,None,None
"// initialize the members of "seriesNames" array so they won't be null:","for (int i = 0; i < nSeries; i++) {",276,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/source/org/jfree/data/time/DynamicTimeSeriesCollection.java
"// remove a value","s1.remove(new Year(2008));",104,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/tests/org/jfree/data/time/ohlc/OHLCSeriesTest.java
"// wrong outcome","}",272,0.6086956521739131,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/tests/org/jfree/data/time/TimeSeriesCollectionTest.java
"// TBLRC // 01011 - bottom, right and center","container.clear();",242,0.8923076923076924,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/tests/org/jfree/chart/block/BorderArrangementTest.java
"// change rendering order to ensure that bar overlapping is the // right way around","plot.setRowRenderingOrder(SortOrder.DESCENDING);",1073,0.8688524590163934,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/source/org/jfree/chart/ChartFactory.java
"// check that removing by index also works","s1.setKey("S1");",1138,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/tests/org/jfree/data/time/TimeSeriesTest.java
"// no additional methods required","}",67,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/source/org/jfree/data/category/CategoryDataset.java
"// now we should be allowed to change s1's key to anything but "S2"","s1.setKey("OK");",1122,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/tests/org/jfree/data/time/TimeSeriesTest.java
"// standard case - plain XYDataset","for (int series = 0; series < seriesCount; series++) {",1254,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/source/org/jfree/data/general/DatasetUtilities.java
"// either autoWidth is off or autoIntervalWidth was not set.","return this.fixedIntervalWidth;",245,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/source/org/jfree/data/xy/IntervalXYDelegate.java
"//dmo: added this panel for colorbar control. (start dmo additions)","ColorBar colorBar = null;",364,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/source/org/jfree/chart/editor/DefaultPlotEditor.java
"// TBLRC // 10011 - top, right and center","container.clear();",318,0.8813559322033898,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/tests/org/jfree/chart/block/BorderArrangementTest.java
"// TBLRC // 01110 - bottom. left and right","container.clear();",271,0.8852459016393442,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/tests/org/jfree/chart/block/BorderArrangementTest.java
"// TBLRC // 01101 - bottom, left and center","container.clear();",261,0.8888888888888888,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/tests/org/jfree/chart/block/BorderArrangementTest.java
"// TBLRC // 10000 - top item only","container.clear();",292,0.8444444444444444,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/tests/org/jfree/chart/block/BorderArrangementTest.java
"// check that the new bin doesn't overlap with any existing bin","Iterator iterator = this.bins.iterator();",178,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/source/org/jfree/data/statistics/SimpleHistogramDataset.java
"// TBLRC // 10010 - right and top only","container.clear();",309,0.8679245283018868,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/tests/org/jfree/chart/block/BorderArrangementTest.java
"// TBLRC // 11011","None",None,None,None
"// defer null argument check","int r = getRowIndex(rowKey);",204,0.9795918367346939,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/source/org/jfree/data/statistics/DefaultBoxAndWhiskerCategoryDataset.java
"// some setup...","String f1 = "{1}";",69,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/tests/org/jfree/chart/labels/StandardXYZToolTipGeneratorTest.java
"// do nothing if item is not visible or null","if (!getItemVisible(row, column)) {",907,0.90625,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/source/org/jfree/chart/renderer/category/LineAndShapeRenderer.java
"// Y format","g1 = new BoxAndWhiskerToolTipGenerator("{0} --> {1} {2}",",82,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/tests/org/jfree/chart/labels/BoxAndWhiskerToolTipGeneratorTest.java
"// handle three cases by dataset type","if (includeInterval && dataset instanceof IntervalXYDataset) {",1211,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/source/org/jfree/data/general/DatasetUtilities.java
"// tooltip format","g1 = new BoxAndWhiskerToolTipGenerator("{0} --> {1} {2}",",72,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/tests/org/jfree/chart/labels/BoxAndWhiskerToolTipGeneratorTest.java
""/* // ""Extras"" found useful when analyzing/verifying class behavior:    public Number getUntranslatedXValue(int series, int item)    {      return super.getXValue(series, item);    }    public float getUntranslatedY(int series, int item)    {      return super.getY(series, item);    }  */"","ItemLabelPosition position = getNegativeItemLabelPosition(series, item);",272,0.10569105691056911,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/source/org/jfree/chart/renderer/xy/YIntervalRenderer.java
"// date format","DateFormat f1 = new SimpleDateFormat("HH:mm:ss.SSS", locale);",1164,0.8571428571428571,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/source/org/jfree/chart/axis/DateAxis.java
"//  If data can be < 0, the next 2 methods should be modified","/**",599,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/source/org/jfree/data/time/DynamicTimeSeriesCollection.java
"// create subplot 1...","XYDataset data1 = createDataset1();",241,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/tests/org/jfree/chart/plot/CombinedRangeXYPlotTest.java
"//  Create new dataset with keys above threshold percentThreshold","iterator = keys.iterator();",329,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/source/org/jfree/data/general/DatasetUtilities.java
"// try a null value","s = g.generateLabel(dataset, 1, 1);",82,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/tests/org/jfree/chart/labels/StandardCategoryItemLabelGeneratorTest.java
"// now extrapolate based on label height and unit height...","double estimate2",1418,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/source/org/jfree/chart/axis/DateAxis.java
"// another test...","g1 = new StandardXYItemLabelGenerator("{0} {1} {2}",",161,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/tests/org/jfree/chart/labels/StandardXYItemLabelGeneratorTest.java
"// end period is not in original series // this is first item AFTER end period // so this is last item BEFORE end","None",None,None,None
"// the reverse transformed value will be in the start of the // next non-excluded and non-exception segment","SegmentedTimeline.Segment tempSegment = segment.copy();",789,0.7050359712230215,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/tests/org/jfree/chart/axis/SegmentedTimelineTest.java
"// x number format","g1 = new StandardXYZToolTipGenerator(f2, xnf2, ynf1, znf1);",99,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/tests/org/jfree/chart/labels/StandardXYZToolTipGeneratorTest.java
"// format string...","g1 = new StandardXYZToolTipGenerator(f2, xnf1, ynf1, znf1);",93,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/tests/org/jfree/chart/labels/StandardXYZToolTipGeneratorTest.java
"// Add last point @ y=0 for fillPath and close path","if (this.fillType != FillType.NONE) {",428,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/source/org/jfree/chart/renderer/xy/XYSplineRenderer.java
"// x date format","g1 = new StandardXYZToolTipGenerator(f2, xdf2, ydf1, zdf1);",121,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/tests/org/jfree/chart/labels/StandardXYZToolTipGeneratorTest.java
"// y number format","g1 = new StandardXYZToolTipGenerator(f2, xnf2, ynf2, znf1);",105,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/tests/org/jfree/chart/labels/StandardXYZToolTipGeneratorTest.java
"// orientation...","double sourceX = source.getX();",790,0.896551724137931,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/source/org/jfree/chart/plot/FastScatterPlot.java
"/////////////////////////////////////////////////////////////////////////// // From SeriesDataset ///////////////////////////////////////////////////////////////////////////","// PROTECTED METHODS",1064,0.6204081632653061,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/source/org/jfree/chart/renderer/xy/StandardXYItemRenderer.java
"// create subplot 2...","XYDataset data2 = createDataset2();",254,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/tests/org/jfree/chart/plot/CombinedRangeXYPlotTest.java
"//yAdj = -descent - leading + (float) bounds.getHeight();","yAdj = (float) bounds.getHeight();",200,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/source/org/jfree/chart/util/AttrStringUtils.java
"// add the subplots...","plot.add(subplot1, 1);",267,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/tests/org/jfree/chart/plot/CombinedRangeXYPlotTest.java
"// the actual panning occurs later in the mouseDragged()  // method","else if (this.zoomRectangle == null) {",1848,0.9230769230769231,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/source/org/jfree/chart/ChartPanel.java
"// separatorPaint","plot1.setSeparatorPaint(new GradientPaint(1.0f, 2.0f, Color.red,",115,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/tests/org/jfree/chart/plot/RingPlotTest.java
"//apply upper margin by increasing upper bound:","final double upperMargin;",561,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/source/org/jfree/chart/axis/LogarithmicAxis.java
"// now get the data and plot it (the visual representation will depend // on the m_Renderer that has been set)...","boolean hasData = false;",1549,0.7682119205298014,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/source/org/jfree/chart/plot/PolarPlot.java
"// for item labels, we have a special case because there is the // possibility to draw (a) the regular item label near to just the // upper y-value, or (b) the regular item label near the upper y-value // PLUS an additional item label near the lower y-value.","if (isItemLabelVisible(series, item)) {",229,0.39080459770114945,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/source/org/jfree/chart/renderer/xy/YIntervalRenderer.java
"// axisOffset...","plot1.setAxisOffset(new RectangleInsets(0.05, 0.05, 0.05, 0.05));",146,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/tests/org/jfree/chart/plot/CategoryPlotTest.java
"// Absolute value, since the relative x // positions are reversed for horizontal orientation","// calculate the highest volume in the dataset...",604,0.5892857142857143,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/source/org/jfree/chart/renderer/xy/CandlestickRenderer.java
"// TBLRC // 00000 - no items","Size2D size = container.arrange(g2);",130,0.8108108108108109,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/tests/org/jfree/chart/block/BorderArrangementTest.java
"// request with a negative index","boolean pass = false;",173,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/tests/org/jfree/data/KeyedObjectsTest.java
"// try negative row index","boolean pass = false;",258,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/tests/org/jfree/data/KeyedObjects2DTest.java
"// domainAxes...","plot1.setDomainAxis(11, new CategoryAxis("Secondary Axis"));",158,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/tests/org/jfree/chart/plot/CategoryPlotTest.java
"// work out the number of periods to skip for labelling","RegularTimePeriod p1 = this.labelInfo[band].createInstance(",841,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/source/org/jfree/chart/axis/PeriodAxis.java
"//////////////////////////////////////////////////////////////////////////// // private attributes ////////////////////////////////////////////////////////////////////////////","// PROTECTED METHODS",1064,0.6153846153846154,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/source/org/jfree/chart/renderer/xy/StandardXYItemRenderer.java
"//turn off anti-aliasing when filling rectangles","Object antiAlias = g2.getRenderingHint(RenderingHints.KEY_ANTIALIASING);",805,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/source/org/jfree/chart/plot/ContourPlot.java
"// draw shared domain axis...","plot1.setDrawSharedDomainAxis(!plot1.getDrawSharedDomainAxis());",176,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/tests/org/jfree/chart/plot/CategoryPlotTest.java
"// TBLRC // 11101","None",None,None,None
"// check handling when the dataset is a regular XYDataset, not an // XYZDataset...","XYSeries s1 = new XYSeries("S1");",187,0.8780487804878049,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/tests/org/jfree/chart/labels/BubbleXYItemLabelGeneratorTest.java
"// get the previous data point...","double x0 = dataset.getXValue(series, item - 1);",877,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/source/org/jfree/chart/renderer/xy/StandardXYItemRenderer.java
"// rendering order...","plot1.setDatasetRenderingOrder(DatasetRenderingOrder.FORWARD);",230,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/tests/org/jfree/chart/plot/CategoryPlotTest.java
"// calculate the data area...","AxisSpace space = calculateAxisSpace(g2, area);",349,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/source/org/jfree/chart/plot/CombinedRangeCategoryPlot.java
"// domainAxisLocations...","plot1.setDomainAxisLocation(11, AxisLocation.TOP_OR_RIGHT);",170,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/tests/org/jfree/chart/plot/CategoryPlotTest.java
"// CASE 2 - object is mutable AND PublicCloneable","obj1 = new DefaultPieDataset();",92,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/tests/org/jfree/data/KeyedObjectsTest.java
"// try a default instance","StandardDialScale s1 = new StandardDialScale();",189,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/tests/org/jfree/chart/plot/dial/StandardDialScaleTest.java
"// renderers...","for (ValueAxis axis : this.domainAxes.values()) {",5676,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/source/org/jfree/chart/plot/XYPlot.java
"// forces recalculation of the axis range","JFreeChart chart = new JFreeChart(title, JFreeChart.DEFAULT_TITLE_FONT,",1942,0.7368421052631579,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/source/org/jfree/chart/ChartFactory.java
"// closeTickPaint","r1.setCloseTickPaint(Color.blue);",97,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/tests/org/jfree/chart/renderer/xy/HighLowRendererTest.java
"// rangeAxes...","plot1.setRangeAxis(11, new NumberAxis("Secondary Range Axis"));",188,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/tests/org/jfree/chart/plot/CategoryPlotTest.java
"// fake a dataset change event to update axes...","datasetChanged(new DatasetChangeEvent(this, getDataset(index)));",1256,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/source/org/jfree/chart/plot/PolarPlot.java
"// rangeAxisLocations...","plot1.setRangeAxisLocation(11, AxisLocation.TOP_OR_RIGHT);",200,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/tests/org/jfree/chart/plot/CategoryPlotTest.java
"// get a list of keys...","List sectionKeys = dataset.getKeys();",380,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/source/org/jfree/chart/plot/PiePlot3D.java
"//first tick of group; create label text","if (this.log10TickLabelsFlag) {",927,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/source/org/jfree/chart/axis/LogarithmicAxis.java
"// annotations","plot1.addAnnotation(new CategoryTextAnnotation("Text", "Category",",368,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/tests/org/jfree/chart/plot/CategoryPlotTest.java
"// handle panning if we have a start point","if (this.panLast != null) {",1898,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/source/org/jfree/chart/ChartPanel.java
"// draw the arrow...","AffineTransform transformer = new AffineTransform();",604,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/source/org/jfree/chart/axis/ValueAxis.java
"// is there an alignment adjustment to be made?","if (this.barAlignmentFactor >= 0.0 && this.barAlignmentFactor <= 1.0) {",861,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/source/org/jfree/chart/renderer/xy/XYBarRenderer.java
"// rangeGridlinePaint","t1.setRangeGridlinePaint(Color.red);",176,0.975609756097561,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/tests/org/jfree/chart/StandardChartThemeTest.java
"// Generate the grid","double x = 0.0;",159,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/source/org/jfree/data/contour/NonGridContourDataset.java
"// delegate argument checking to XYDataItem...","ComparableObjectItem item = new ComparableObjectItem(x, y);",201,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/source/org/jfree/data/ComparableObjectSeries.java
"// rangeGridlineStroke","plot1.setRangeGridlineStroke(stroke);",281,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/tests/org/jfree/chart/plot/CategoryPlotTest.java
""/* From outlier array sort out which are outliers and put these into         * an arraylist. If there are any farouts, set the flag on the         * OutlierListCollection         */"","for (int i = 0; i < yOutliers.size(); i++) {",640,0.5989304812834224,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/source/org/jfree/chart/renderer/xy/XYBoxAndWhiskerRenderer.java
"/* Rectangle2D hotspot = */","g2, (float) labelX, (float) labelY, getTextAnchor());",426,0.5227272727272727,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/source/org/jfree/chart/annotations/CategoryPointerAnnotation.java
"// rowRenderingOrder...","plot1.setRowRenderingOrder(SortOrder.DESCENDING);",242,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/tests/org/jfree/chart/plot/CategoryPlotTest.java
"// a key that hasn't been mapped should return the default group","assertEquals("Default Group", m1.getGroup("K1"));",184,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/tests/org/jfree/data/KeyToGroupMapTest.java
"// background range markers...","plot1.addRangeMarker(1, new ValueMarker(5.0), Layer.BACKGROUND);",362,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/tests/org/jfree/chart/plot/CategoryPlotTest.java
"// this should never happen with the existing code, but throw // an exception in case future changes make it possible...","throw new RuntimeException(",2297,0.6754966887417219,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/source/org/jfree/chart/plot/CategoryPlot.java
"// rangeCrosshairValue","plot1.setRangeCrosshairValue(100.0);",307,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/tests/org/jfree/chart/plot/CategoryPlotTest.java
"// default is to notify listeners when the // chart changes","this.renderingHints = new RenderingHints(",401,0.4444444444444444,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/source/org/jfree/chart/JFreeChart.java
"//parameter value is < -10 //calculate log using positive value:","logFloor = Math.log(-lower) / LOG10_VALUE;",422,0.75,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/source/org/jfree/chart/axis/LogarithmicAxis.java
"// starts at the front, finishes at the back (going // around the left side)","if (drawBack) {",717,0.4878048780487805,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/source/org/jfree/chart/plot/PiePlot3D.java
"// labelGenerator","p1.setLabelGenerator(new StandardCategoryItemLabelGenerator("XYZ: {0}",",223,1.0,/Users/yonekuramiki/Desktop/resarch/searchSATD-underCode/clone/tests/org/jfree/chart/plot/SpiderWebPlotTest.java
